timestamp,baseline,checkpoint,seed,mse,mae,continuous_mse,continuous_mae,gripper_sign_accuracy,pred_temporal_smoothness,success_rate,rollout_consistency
2026-06-09T05:15:26.655605+00:00,act_chunked_h20_kitchen4_drawer_phase_fromscratch,checkpoints/libero_long_fromscratch_probe/act_chunked_h20_kitchen4_drawer_phase_fromscratch/best.pt,42,72.69273574829101,9.242124269104004,0.05191242003440857,0.162862943983078,0.9896825002670289,0.1145230988562107,nan,nan
2026-06-09T11:29:26.256306+00:00,event_gated_act_h20_kitchen4_drawer_phase_memory_fromscratch,checkpoints/libero_long_fromscratch_probe/event_gated_act_h20_kitchen4_drawer_phase_memory_fromscratch/best.pt,42,71.40172437744141,9.089397270202637,0.04404234265983105,0.15004283199310303,0.991724999332428,0.1201347019046545,nan,nan
2026-06-09T17:55:17.034291+00:00,age_gated_act_h20_kitchen4_drawer_phase_memory_fromscratch,checkpoints/libero_long_fromscratch_probe/age_gated_act_h20_kitchen4_drawer_phase_memory_fromscratch/best.pt,42,71.73271758422851,9.19766194152832,0.047048382997512815,0.15670564353466035,0.9881600014686585,0.12092162607014179,nan,nan
