timestamp,suite,run_name,checkpoint,seed,task_id,task_name,episode_idx,success,total_reward,steps,max_steps,video_path
2026-06-01T13:24:48.774583+00:00,libero_10,sliding_window_corrected_h1_transition20,checkpoints/libero_long_corrected_transition20/sliding_window_corrected_h1_transition20/best.pt,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,0.0,300,300,results/rollout_videos_sliding_window_corrected_h1_transition20_train_task5/sliding_window_corrected_h1_transition20/seed42_task05_episode0_STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy.mp4
2026-06-01T13:24:55.527898+00:00,libero_10,sliding_window_corrected_h1_transition20,checkpoints/libero_long_corrected_transition20/sliding_window_corrected_h1_transition20/best.pt,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,0,0.0,300,300,results/rollout_videos_sliding_window_corrected_h1_transition20_train_task5/sliding_window_corrected_h1_transition20/seed42_task05_episode1_STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy.mp4
2026-06-01T13:25:02.555238+00:00,libero_10,sliding_window_corrected_h1_transition20,checkpoints/libero_long_corrected_transition20/sliding_window_corrected_h1_transition20/best.pt,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,2,0,0.0,300,300,results/rollout_videos_sliding_window_corrected_h1_transition20_train_task5/sliding_window_corrected_h1_transition20/seed42_task05_episode2_STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy.mp4
