timestamp,suite,run_name,checkpoint,seed,task_id,task_name,episode_idx,success,total_reward,steps,max_steps,expert_prefix_steps,video_path
2026-06-03T13:59:41.676774+00:00,libero_10,act_chunked_corrected_h20_task5_consistency40,checkpoints/libero_long_corrected_task5/act_chunked_corrected_h20_task5_consistency40/best.pt,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,0.0,300,300,160,results/rollout_videos_act_chunked_h20_task5_prefix160/act_chunked_corrected_h20_task5_consistency40/seed42_task05_episode0_STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy.mp4
2026-06-03T13:59:44.123370+00:00,libero_10,act_chunked_corrected_h20_task5_consistency40,checkpoints/libero_long_corrected_task5/act_chunked_corrected_h20_task5_consistency40/best.pt,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,1,1,1.0,170,300,160,results/rollout_videos_act_chunked_h20_task5_prefix160/act_chunked_corrected_h20_task5_consistency40/seed42_task05_episode1_STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy.mp4
2026-06-03T13:59:48.187833+00:00,libero_10,act_chunked_corrected_h20_task5_consistency40,checkpoints/libero_long_corrected_task5/act_chunked_corrected_h20_task5_consistency40/best.pt,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,2,0,0.0,300,300,160,results/rollout_videos_act_chunked_h20_task5_prefix160/act_chunked_corrected_h20_task5_consistency40/seed42_task05_episode2_STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy.mp4
