timestamp,baseline,checkpoint,seed,mse,mae,continuous_mse,continuous_mae,gripper_sign_accuracy,pred_temporal_smoothness,success_rate,rollout_consistency
2026-07-04T08:37:03.346523+00:00,diagnostic_event_gated_act_h20_task2_fast_tokens8_seed44,checkpoints/diagnostic_event_gated_task2_seed44_fast_tokens8/diagnostic_event_gated_act_h20_task2_fast_tokens8_seed44/best.pt,44,20.527181243896486,6.010963726043701,0.28163617551326753,0.37690114974975586,0.8521250128746033,0.014388311840593814,nan,nan
2026-07-04T11:25:43.697534+00:00,diagnostic_event_gated_act_h20_task2_fast_tokens8_seed44,checkpoints/diagnostic_event_gated_task2_seed44_fast_tokens8/diagnostic_event_gated_act_h20_task2_fast_tokens8_seed44/best.pt,44,26.75962600708008,6.466191387176513,0.16484375,0.2903249144554138,0.9565625190734863,0.04422947317361832,nan,nan
